image_path,label_index
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_762_1993.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_766_1898.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_767_1944.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_777_1099.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_781_844.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_808_596.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_908_1692.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_921_1647.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0002_958_2393.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1092_482.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1096_837.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1160_1313.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1263_1682.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1271_1636.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1283_2546.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1306_1733.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1395_1181.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1400_575.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1405_1080.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1408_981.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1412_719.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1414_479.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1419_2366.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1526_360.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1605_1564.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1629_1633.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1685_2446.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1690_816.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1703_709.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1709_972.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1741_564.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1806_2193.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1932_1537.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1945_1625.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1947_1684.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_1961_2431.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_478_585.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_483_1184.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_557_1537.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_560_2344.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_751_1934.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_754_2085.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_757_1885.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_779_2037.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_783_1085.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_783_982.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_795_834.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_875_2551.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_906_1637.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/test_1_20200904135540_0003_931_2194.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_1.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_10.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_100.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_101.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_102.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_103.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_104.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_105.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_106.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_107.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_108.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_109.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_110.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_111.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_113.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_114.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_115.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_116.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_117.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_118.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_119.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_12.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_120.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_121.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_122.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_125.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_126.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_127.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_128.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_129.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_13.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_130.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_131.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_132.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_133.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_134.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_135.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_136.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_138.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_139.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_14.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_140.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_141.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_142.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_143.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_144.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_145.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_146.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_147.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_148.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_149.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_15.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_151.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_152.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_153.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_154.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_155.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_156.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_157.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_158.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_159.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_16.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_160.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_161.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_162.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_163.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_165.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_166.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_167.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_168.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_169.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_17.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_170.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_171.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_172.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_173.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_174.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_175.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_176.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_177.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_18.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_180.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_181.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_183.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_184.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_186.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_187.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_189.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_19.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_192.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_193.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_194.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_196.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_197.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_2.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_20.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_200.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_201.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_202.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_205.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_206.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_207.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_208.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_21.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_210.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_211.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_212.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_213.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_214.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_215.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_216.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_217.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_22.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_220.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_221.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_222.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_223.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_225.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_226.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_227.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_229.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_23.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_230.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_232.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_233.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_234.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_235.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_236.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_238.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_239.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_24.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_240.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_241.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_242.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_243.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_244.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_246.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_247.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_248.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_249.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_25.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_250.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_252.jpg,0
/media/cyg/DATA1/DataSet/classifier/dataset/train/01/train_class_01_01_253.jpg,0
